time,open,high,low,close,Resistance Zone - 1 - High,Resistance Zone - 1 - Low,Support Zone - 1 - High,Support Zone - 1 - Low,Supply Demand - 1 - High,Supply Demand - 1 - Low,Resistance Zone - 2 - High,Resistance Zone - 2 - Low,Support Zone - 2 - High,Support Zone - 2 - Low,Supply Demand - 2 - High,Supply Demand - 2 - Low,Resistance Zone - 3 - High,Resistance Zone - 3 - Low,Support Zone - 3 - High,Support Zone - 3 - Low,Supply Demand - 3 - High,Supply Demand - 3 - Low,Resistance Zone - 4 - High,Resistance Zone - 4 - Low,Support Zone - 4 - High,Support Zone - 4 - Low,Supply Demand - 4 - High,Supply Demand - 4 - Low,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot
2016-05-19,29917,29917,29623,29797,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-05-20,29718,29870,29653,29691,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-05-23,29677,29727,29570,29684,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-05-24,29687,29687,29275,29300,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-05-25,29200,29214,28861,28955,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-05-26,29100,29160,28705,28738,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-05-27,28691,28837,28536,28603,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-05-30,28523,28700,28410,28603,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-05-31,28840,28983,28780,28936,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-01,28866,29148,28856,28990,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-02,29039,29039,28820,28863,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-03,28893,29420,28821,29387,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-06,29370,29499,29342,29450,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-07,29402,29447,29176,29366,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-08,29400,29725,29400,29629,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-09,29710,29970,29612,29937,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-10,29901,30141,29816,30084,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-13,30094,30474,30094,30399,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-14,30350,30584,30270,30558,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-15,30450,30520,30305,30444,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-16,30500,31245,30476,30607,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-17,30401,30657,30302,30602,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-20,30550,30728,30340,30695,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-21,30600,30610,30231,30296,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-22,30251,30272,30055,30122,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-23,30077,30190,29852,29914,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-24,30020,31925,30020,31401,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-27,31450,31740,31434,31548,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-28,31450,31450,31161,31315,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-29,31350,31459,31253,31315,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-06-30,31220,31290,31131,31199,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-01,31250,31585,31250,31463,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-04,31600,31850,31600,31783,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-05,31704,31974,31610,31953,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-06,32388,32455,32068,32116,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-07,32140,32175,31724,31881,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-08,31875,31895,31331,31719,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-11,31750,31888,31541,31578,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-12,31608,31608,30992,31039,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-13,31100,31320,31100,31274,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-14,31150,31183,30726,30950,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-15,30900,31100,30836,30977,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-18,30901,31140,30881,31015,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-19,31050,31114,30941,31094,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-20,31065,31093,30705,30737,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-21,30680,31045,30669,31005,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-22,30952,30980,30780,30871,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-25,30782,30930,30682,30907,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-26,30873,30950,30784,30912,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-27,30823,31019,30786,30986,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-28,31149,31285,30955,31031,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-07-29,31150,31598,31025,31549,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-01,31358,31550,31358,31534,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-02,31510,31844,31471,31815,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-03,31835,31946,31651,31697,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-04,31650,31870,31535,31780,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-05,31804,31842,31208,31228,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-08,31202,31215,31020,31176,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-09,31174,31297,31062,31273,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-10,31324,31565,31280,31393,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-11,31350,31492,31262,31327,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-12,31250,31577,31131,31219,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-16,31250,31568,31250,31467,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-17,31360,31415,31300,31368,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-18,31399,31518,31355,31478,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-19,31411,31492,31300,31404,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-22,31325,31395,31204,31379,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-23,31300,31415,31263,31370,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-24,31290,31357,31027,31046,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-25,31029,31054,30851,30928,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-26,30910,31320,30891,30990,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-29,30940,31093,30879,31075,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-30,31045,31049,30805,30821,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-08-31,30840,30884,30670,30724,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-01,30750,30869,30610,30772,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-02,30919,31065,30560,30920,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-05,30930,31019,30922,30985,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-06,30995,31410,30927,31378,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-07,31440,31466,31250,31305,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-08,31350,31380,31153,31203,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-09,31245,31296,31130,31217,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-12,31150,31206,30951,31019,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-13,31041,31179,31017,31081,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-14,31030,31116,31003,31038,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-15,31058,31178,30792,30910,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-16,30875,30934,30800,30813,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-19,30932,30980,30880,30903,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-20,30950,31050,30876,30924,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-21,30975,31238,30841,31205,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-22,31250,31380,31157,31332,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-23,31242,31350,31205,31281,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-26,31236,31350,31211,31328,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-27,31271,31271,30962,30978,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-28,30980,31039,30866,30955,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-29,30990,31194,30975,31165,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-09-30,31170,31296,30960,30981,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-10-03,30950,31024,30831,30861,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-10-04,30826,30901,29941,30047,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-10-05,30089,30138,29790,29916,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,24835,24565,29805,29340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-10-06,29835,29949,29550,29575,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,29949,29550,29949,29550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-10-07,29600,29860,29300,29578,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,29860,29300,29860,29300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-10-10,29650,29798,29630,29658,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,29798,29630,29798,29630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-10-11,29565,29785,29565,29719,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,29785,29565,29785,29565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-10-12,29692,29779,29590,29651,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,29779,29590,29779,29590,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2016-10-13,29800,29885,29692,29709,NaN,NaN,NaN,NaN,NaN,NaN,29805,29340,29779,29590,29779,29590,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
